Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.658,3692.218,9.634,5161,0.386
GoalBrain_4_2,1.514,3704.335,9.406,5157,0.386
GoalBrain_4_2,1.277,3716.373,9.538,5122,0.386
GoalBrain_4_2,1.320,3728.129,9.222,5141,0.387
GoalBrain_4_2,1.172,3739.222,8.795,5130,0.388
GoalBrain_4_2,1.167,3750.096,8.614,5168,0.388
GoalBrain_4_2,1.148,3761.061,8.731,5183,0.388
GoalBrain_4_2,1.180,3771.836,8.562,5136,0.387
GoalBrain_4_2,1.098,3782.508,8.514,5123,0.388
GoalBrain_4_2,1.149,3793.112,8.440,5139,0.387
GoalBrain_4_2,1.134,3803.786,8.531,5122,0.388
GoalBrain_4_2,1.168,3814.642,8.638,5159,0.388
GoalBrain_4_2,1.123,3825.416,8.569,5169,0.389
GoalBrain_4_2,1.158,3836.258,8.653,5170,0.389
GoalBrain_4_2,1.148,3846.970,8.523,5164,0.389
GoalBrain_4_2,1.149,3857.720,8.595,5154,0.390
GoalBrain_4_2,1.240,3868.415,8.469,5128,0.390
GoalBrain_4_2,1.114,3879.213,8.609,5180,0.391
GoalBrain_4_2,1.172,3889.919,8.498,5149,0.391
GoalBrain_4_2,1.101,3900.771,8.646,5164,0.390
GoalBrain_4_2,1.203,3911.833,8.765,5162,0.390
GoalBrain_4_2,1.053,3922.467,8.563,5158,0.390
GoalBrain_4_2,1.192,3933.427,8.697,5124,0.390
GoalBrain_4_2,1.124,3944.881,9.131,5208,0.390
GoalBrain_4_2,1.259,3957.291,9.920,5180,0.391
GoalBrain_4_2,1.145,3968.115,8.610,5144,0.391
GoalBrain_4_2,1.138,3978.807,8.524,5142,0.391
GoalBrain_4_2,1.199,3989.607,8.547,5138,0.392
GoalBrain_4_2,1.117,4000.366,8.552,5128,0.392
GoalBrain_4_2,1.248,4011.428,8.745,5150,0.393
GoalBrain_4_2,1.188,4022.538,8.804,5234,0.393
GoalBrain_4_2,1.175,4033.309,8.565,5168,0.393
GoalBrain_4_2,1.087,4044.002,8.591,5167,0.394
GoalBrain_4_2,1.231,4054.777,8.528,5127,0.394
GoalBrain_4_2,1.100,4065.563,8.626,5161,0.394
GoalBrain_4_2,1.313,4076.801,8.597,5164,0.393
GoalBrain_4_2,1.227,4089.034,9.724,5170,0.395
GoalBrain_4_2,1.167,4099.969,8.685,5128,0.395
GoalBrain_4_2,1.151,4111.473,9.207,5154,0.393
GoalBrain_4_2,1.230,4122.815,9.018,5159,0.391
GoalBrain_4_2,1.120,4133.573,8.621,5132,0.389
GoalBrain_4_2,1.215,4144.673,8.837,5128,0.387
GoalBrain_4_2,1.187,4155.890,8.945,5140,0.386
GoalBrain_4_2,1.171,4166.821,8.678,5178,0.386
GoalBrain_4_2,1.208,4177.946,8.866,5156,0.384
GoalBrain_4_2,1.111,4188.767,8.680,5149,0.383
GoalBrain_4_2,1.167,4199.664,8.693,5144,0.382
GoalBrain_4_2,1.196,4210.473,8.611,5138,0.381
GoalBrain_4_2,1.113,4221.366,8.685,5169,0.380
GoalBrain_4_2,1.240,4232.400,8.754,5165,0.379
GoalBrain_4_2,1.101,4243.221,8.691,5183,0.377
GoalBrain_4_2,1.180,4254.396,8.932,5155,0.377
GoalBrain_4_2,1.290,4265.922,9.131,5183,0.376
GoalBrain_4_2,1.181,4276.891,8.742,5130,0.375
GoalBrain_4_2,1.191,4288.074,8.919,5166,0.374
GoalBrain_4_2,1.156,4299.012,8.716,5147,0.374
GoalBrain_4_2,1.255,4310.468,9.079,5136,0.374
GoalBrain_4_2,1.209,4322.137,9.273,5140,0.373
GoalBrain_4_2,1.287,4333.306,8.830,5152,0.373
GoalBrain_4_2,1.286,4344.448,8.810,5123,0.373
GoalBrain_4_2,1.216,4355.621,8.886,5141,0.371
GoalBrain_4_2,1.392,4367.323,9.167,5161,0.370
GoalBrain_4_2,1.249,4378.710,8.992,5132,0.371
GoalBrain_4_2,1.090,4389.912,9.009,5131,0.369
GoalBrain_4_2,1.199,4400.901,8.706,5133,0.368
GoalBrain_4_2,1.127,4411.727,8.640,5138,0.368
GoalBrain_4_2,1.208,4422.821,8.778,5144,0.368
GoalBrain_4_2,1.139,4434.050,8.968,5153,0.367
GoalBrain_4_2,1.219,4445.354,8.962,5126,0.366
GoalBrain_4_2,1.170,4456.595,8.959,5151,0.364
