Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
AvoidBrain,1.463,3713.911,9.516,4125,0.214
AvoidBrain,1.481,3725.412,9.269,4221,0.214
AvoidBrain,1.474,3737.521,9.845,4190,0.214
AvoidBrain,1.462,3749.406,9.643,4136,0.215
AvoidBrain,1.493,3760.832,9.192,4141,0.216
AvoidBrain,1.516,3772.533,9.426,4149,0.217
AvoidBrain,1.531,3784.182,9.335,4155,0.217
AvoidBrain,1.504,3796.407,9.930,4215,0.217
AvoidBrain,1.519,3808.155,9.452,4189,0.216
AvoidBrain,1.470,3820.269,9.842,4117,0.213
AvoidBrain,1.468,3831.855,9.359,4156,0.212
AvoidBrain,1.464,3843.989,9.883,4210,0.212
AvoidBrain,1.793,3856.203,9.650,4099,0.212
AvoidBrain,1.471,3868.223,9.507,4143,0.207
AvoidBrain,1.802,3880.395,9.578,4181,0.208
AvoidBrain,1.788,3894.577,11.412,4122,0.207
AvoidBrain,1.747,3907.888,10.660,4183,0.207
AvoidBrain,2.022,3922.264,11.408,4134,0.208
AvoidBrain,1.777,3935.883,10.895,4129,0.207
AvoidBrain,1.915,3948.861,10.197,4180,0.207
AvoidBrain,1.881,3962.080,10.449,4111,0.207
AvoidBrain,1.510,3973.975,9.606,4105,0.207
AvoidBrain,1.474,3985.572,9.367,4104,0.207
AvoidBrain,1.517,3997.737,9.854,4201,0.207
AvoidBrain,1.486,4009.231,9.251,4166,0.207
AvoidBrain,1.483,4020.789,9.322,4145,0.206
AvoidBrain,1.521,4032.461,9.379,4157,0.206
AvoidBrain,1.535,4044.318,9.543,4135,0.206
AvoidBrain,1.495,4056.060,9.474,4159,0.206
AvoidBrain,1.500,4067.883,9.542,4135,0.207
AvoidBrain,1.493,4079.871,9.721,4200,0.208
AvoidBrain,1.539,4092.009,9.795,4197,0.208
AvoidBrain,1.513,4103.148,8.929,4188,0.207
AvoidBrain,1.495,4115.056,9.650,4122,0.206
AvoidBrain,1.483,4126.514,9.230,4168,0.206
AvoidBrain,1.478,4137.798,9.068,4101,0.207
AvoidBrain,1.505,4150.045,9.925,4157,0.207
AvoidBrain,1.476,4160.841,8.598,4108,0.206
AvoidBrain,1.469,4172.714,9.628,4115,0.207
AvoidBrain,1.506,4184.031,9.063,4159,0.206
AvoidBrain,1.498,4195.416,9.142,4103,0.206
AvoidBrain,1.487,4206.790,9.149,4166,0.205
AvoidBrain,1.517,4218.637,9.531,4204,0.205
AvoidBrain,1.523,4230.081,9.188,4105,0.205
AvoidBrain,1.493,4241.944,9.586,4200,0.204
AvoidBrain,1.473,4253.399,9.216,4138,0.204
AvoidBrain,1.508,4265.536,9.834,4285,0.203
AvoidBrain,1.527,4277.575,9.710,4204,0.203
AvoidBrain,1.506,4288.857,9.061,4117,0.203
AvoidBrain,1.528,4300.625,9.467,4136,0.203
AvoidBrain,1.644,4312.972,9.917,4186,0.204
AvoidBrain,1.503,4324.384,9.169,4108,0.204
AvoidBrain,1.633,4336.816,9.967,4139,0.203
AvoidBrain,1.639,4348.887,9.593,4163,0.202
AvoidBrain,1.782,4362.132,10.551,4162,0.202
AvoidBrain,1.551,4375.112,10.545,4177,0.202
AvoidBrain,1.590,4387.401,9.886,4172,0.203
AvoidBrain,1.526,4398.899,9.231,4106,0.202
AvoidBrain,1.738,4410.793,9.391,4181,0.201
AvoidBrain,1.511,4424.139,10.965,4186,0.201
AvoidBrain,1.514,4436.228,9.786,4175,0.201
AvoidBrain,1.484,4448.571,9.828,4220,0.201
AvoidBrain,1.496,4460.382,9.532,4160,0.200
AvoidBrain,1.469,4471.927,9.342,4140,0.199
AvoidBrain,1.856,4484.856,10.225,4099,0.199
AvoidBrain,1.733,4497.336,9.923,4106,0.199
AvoidBrain,1.779,4510.805,10.752,4212,0.198
AvoidBrain,1.766,4523.288,9.853,4215,0.198
AvoidBrain,1.768,4536.568,10.612,4162,0.197
AvoidBrain,1.726,4548.846,9.734,4151,0.196
AvoidBrain,1.885,4561.204,9.681,4100,0.197
AvoidBrain,1.773,4574.107,10.319,4153,0.198
AvoidBrain,1.707,4586.302,9.671,4099,0.197
AvoidBrain,1.754,4599.427,10.465,4191,0.197
AvoidBrain,1.748,4611.930,9.952,4165,0.197
AvoidBrain,1.713,4624.708,10.183,4185,0.196
AvoidBrain,1.750,4637.357,10.061,4153,0.197
AvoidBrain,1.929,4651.112,10.931,4114,0.196
AvoidBrain,1.800,4663.882,10.114,4206,0.196
AvoidBrain,1.868,4677.504,10.811,4215,0.196
AvoidBrain,1.904,4690.574,10.282,4162,0.197
AvoidBrain,1.564,4704.158,11.121,4183,0.197
AvoidBrain,1.465,4715.739,9.352,4192,0.197
AvoidBrain,1.489,4727.103,9.149,4193,0.196
AvoidBrain,1.469,4738.327,9.022,4121,0.196
AvoidBrain,1.465,4749.703,9.182,4143,0.196
AvoidBrain,1.497,4761.259,9.289,4133,0.196
AvoidBrain,1.512,4772.580,9.078,4180,0.196
AvoidBrain,1.503,4783.881,9.086,4163,0.195
AvoidBrain,1.500,4795.501,9.379,4127,0.195
AvoidBrain,1.487,4806.401,8.703,4160,0.195
AvoidBrain,1.493,4818.066,9.405,4110,0.195
AvoidBrain,1.514,4829.472,9.153,4215,0.195
AvoidBrain,1.483,4840.799,9.120,4155,0.195
AvoidBrain,1.575,4852.734,9.558,4174,0.195
AvoidBrain,1.613,4864.348,9.232,4118,0.194
AvoidBrain,1.629,4875.786,9.031,4124,0.194
AvoidBrain,1.474,4887.239,9.193,4192,0.194
AvoidBrain,1.681,4898.696,9.041,4113,0.195
AvoidBrain,1.519,4910.305,9.321,4117,0.195
AvoidBrain,1.480,4921.723,9.186,4171,0.195
AvoidBrain,1.640,4933.461,9.310,4155,0.194
AvoidBrain,1.555,4944.834,9.057,4128,0.193
AvoidBrain,1.749,4957.068,9.705,4183,0.193
AvoidBrain,1.549,4968.043,8.719,4107,0.194
AvoidBrain,1.569,4979.355,9.008,4107,0.194
AvoidBrain,1.644,4991.047,9.304,4192,0.193
AvoidBrain,1.530,5002.156,8.843,4129,0.193
AvoidBrain,1.506,5013.442,9.047,4139,0.194
AvoidBrain,1.566,5025.110,9.140,4221,0.194
AvoidBrain,1.490,5036.394,9.073,4160,0.195
AvoidBrain,1.476,5047.594,8.988,4179,0.195
AvoidBrain,1.478,5058.569,8.766,4189,0.195
AvoidBrain,1.484,5069.837,9.059,4108,0.196
AvoidBrain,1.527,5080.934,8.861,4125,0.197
AvoidBrain,1.555,5092.525,9.288,4143,0.198
AvoidBrain,1.505,5103.924,9.148,4143,0.198
AvoidBrain,1.536,5115.549,9.350,4174,0.190
AvoidBrain,1.485,5126.983,9.210,4130,0.189
AvoidBrain,1.530,5137.710,8.514,4097,0.189
AvoidBrain,1.490,5149.164,9.220,4181,0.190
AvoidBrain,1.492,5160.185,8.813,4136,0.190
AvoidBrain,1.522,5171.622,9.194,4166,0.189
AvoidBrain,1.510,5182.800,8.967,4146,0.189
AvoidBrain,1.500,5193.974,8.957,4146,0.189
AvoidBrain,1.497,5205.303,9.122,4151,0.184
AvoidBrain,1.529,5216.846,9.267,4281,0.184
AvoidBrain,1.493,5228.685,9.554,4175,0.185
AvoidBrain,1.553,5239.795,8.839,4161,0.185
AvoidBrain,1.475,5250.765,8.759,4123,0.184
AvoidBrain,1.545,5262.127,9.093,4178,0.181
AvoidBrain,1.533,5273.112,8.748,4109,0.181
AvoidBrain,1.495,5284.495,9.142,4157,0.181
AvoidBrain,1.553,5295.644,8.880,4115,0.182
AvoidBrain,1.499,5306.514,8.652,4110,0.182
AvoidBrain,1.487,5317.958,9.229,4165,0.182
AvoidBrain,1.479,5329.566,9.380,4106,0.181
AvoidBrain,1.485,5340.409,8.646,4159,0.182
AvoidBrain,1.536,5351.328,8.688,4152,0.182
AvoidBrain,1.476,5362.651,9.102,4117,0.182
AvoidBrain,1.576,5373.568,8.632,4131,0.182
AvoidBrain,1.555,5385.188,9.317,4117,0.181
AvoidBrain,1.619,5396.276,8.758,4219,0.181
AvoidBrain,1.488,5407.566,9.103,4120,0.181
AvoidBrain,1.526,5418.971,9.132,4218,0.180
AvoidBrain,1.492,5429.806,8.657,4098,0.180
AvoidBrain,1.469,5440.603,8.601,4104,0.180
AvoidBrain,1.492,5451.973,9.117,4106,0.180
AvoidBrain,1.512,5463.195,8.976,4209,0.180
AvoidBrain,1.516,5474.128,8.724,4161,0.180
AvoidBrain,1.518,5484.979,8.629,4098,0.179
AvoidBrain,1.500,5496.197,8.980,4138,0.178
AvoidBrain,1.493,5507.682,9.234,4145,0.178
AvoidBrain,1.533,5518.874,8.963,4142,0.177
AvoidBrain,1.479,5529.890,8.823,4115,0.177
AvoidBrain,1.488,5541.301,9.143,4145,0.177
