Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4,1.656,454.008,8.317,4190,0.093
GoalBrain_4,1.656,464.938,8.467,4106,0.122
GoalBrain_4,1.636,476.084,8.675,4197,0.151
GoalBrain_4,1.665,487.418,8.772,4184,0.177
GoalBrain_4,1.662,498.147,8.260,4183,0.202
GoalBrain_4,1.632,509.172,8.530,4187,0.222
GoalBrain_4,1.697,520.359,8.630,4156,0.236
GoalBrain_4,1.664,531.653,8.503,4104,0.248
GoalBrain_4,1.676,542.540,8.372,4112,0.262
GoalBrain_4,1.650,553.710,8.653,4190,0.269
GoalBrain_4,1.641,564.654,8.453,4198,0.277
GoalBrain_4,1.674,575.635,8.469,4137,0.282
GoalBrain_4,1.658,586.519,8.392,4166,0.299
GoalBrain_4,1.646,597.661,8.659,4192,0.313
GoalBrain_4,1.634,608.753,8.623,4185,0.323
GoalBrain_4,1.653,619.798,8.558,4134,0.337
GoalBrain_4,1.830,630.638,8.202,4098,0.346
GoalBrain_4,1.665,641.605,8.490,4173,0.357
GoalBrain_4,1.639,652.150,8.114,4133,0.369
GoalBrain_4,1.685,663.289,8.624,4202,0.380
GoalBrain_4,1.736,674.397,8.545,4160,0.392
GoalBrain_4,1.657,684.995,8.157,4158,0.399
GoalBrain_4,1.657,696.229,8.679,4174,0.407
GoalBrain_4,1.634,707.019,8.380,4114,0.420
GoalBrain_4,1.651,717.733,8.255,4122,0.427
GoalBrain_4,1.660,728.845,8.607,4108,0.436
GoalBrain_4,1.642,739.520,8.214,4173,0.444
GoalBrain_4,1.819,750.774,8.594,4177,0.450
GoalBrain_4,1.663,761.949,8.656,4177,0.455
GoalBrain_4,1.650,772.912,8.474,4207,0.465
GoalBrain_4,1.651,783.818,8.427,4147,0.473
GoalBrain_4,1.648,794.410,8.158,4132,0.480
GoalBrain_4,1.653,805.571,8.663,4165,0.486
GoalBrain_4,1.654,816.801,8.701,4107,0.494
GoalBrain_4,1.640,827.471,8.208,4127,0.501
GoalBrain_4,1.697,838.973,8.918,4190,0.506
GoalBrain_4,1.704,850.167,8.653,4123,0.513
GoalBrain_4,1.684,861.316,8.613,4186,0.519
GoalBrain_4,1.655,872.141,8.363,4132,0.524
GoalBrain_4,1.625,882.904,8.318,4135,0.529
GoalBrain_4,1.645,894.098,8.667,4127,0.534
GoalBrain_4,1.665,905.207,8.584,4124,0.535
GoalBrain_4,1.656,916.236,8.520,4147,0.539
GoalBrain_4,1.643,926.974,8.289,4196,0.544
GoalBrain_4,1.689,938.321,8.756,4162,0.547
GoalBrain_4,1.679,949.347,8.504,4122,0.553
GoalBrain_4,1.820,960.613,8.592,4224,0.558
GoalBrain_4,1.660,971.642,8.534,4165,0.560
GoalBrain_4,1.622,982.933,8.812,4181,0.564
GoalBrain_4,1.655,993.861,8.411,4136,0.567
GoalBrain_4,1.683,1004.809,8.450,4205,0.569
GoalBrain_4,1.656,1015.857,8.557,4223,0.574
GoalBrain_4,1.687,1027.028,8.622,4141,0.578
GoalBrain_4,1.649,1037.841,8.318,4184,0.579
GoalBrain_4,1.666,1048.998,8.624,4100,0.581
GoalBrain_4,1.692,1060.390,8.569,4151,0.584
GoalBrain_4,1.652,1071.683,8.775,4181,0.588
GoalBrain_4,1.659,1082.538,8.353,4112,0.591
GoalBrain_4,1.663,1093.342,8.329,4136,0.594
GoalBrain_4,1.665,1104.688,8.774,4170,0.597
GoalBrain_4,1.670,1115.743,8.551,4175,0.598
GoalBrain_4,1.678,1126.823,8.541,4176,0.599
GoalBrain_4,1.682,1138.070,8.723,4186,0.602
GoalBrain_4,1.680,1149.339,8.718,4168,0.605
GoalBrain_4,1.659,1160.140,8.317,4110,0.606
GoalBrain_4,1.802,1171.493,8.708,4141,0.608
GoalBrain_4,1.699,1182.516,8.490,4129,0.610
GoalBrain_4,1.645,1193.187,8.222,4183,0.612
GoalBrain_4,1.672,1204.343,8.630,4127,0.616
GoalBrain_4,1.643,1215.728,8.836,4151,0.619
GoalBrain_4,1.637,1226.259,8.119,4127,0.620
GoalBrain_4,1.655,1237.659,8.861,4217,0.622
GoalBrain_4,1.622,1248.504,8.408,4137,0.623
GoalBrain_4,1.651,1259.202,8.217,4113,0.625
GoalBrain_4,1.649,1270.554,8.796,4138,0.625
GoalBrain_4,1.654,1281.331,8.293,4175,0.626
GoalBrain_4,1.614,1292.088,8.326,4132,0.627
GoalBrain_4,1.617,1303.096,8.558,4105,0.627
GoalBrain_4,1.620,1313.803,8.272,4104,0.627
GoalBrain_4,1.630,1325.192,8.873,4102,0.630
GoalBrain_4,1.634,1335.930,8.314,4177,0.632
GoalBrain_4,1.663,1346.771,8.359,4139,0.633
GoalBrain_4,1.661,1357.769,8.501,4164,0.634
GoalBrain_4,1.664,1369.023,8.717,4097,0.633
GoalBrain_4,1.659,1379.919,8.410,4136,0.635
GoalBrain_4,1.694,1391.237,8.723,4120,0.635
GoalBrain_4,1.632,1401.652,8.019,4108,0.634
GoalBrain_4,1.643,1413.196,9.005,4100,0.635
GoalBrain_4,1.650,1424.042,8.384,4175,0.636
GoalBrain_4,1.668,1434.838,8.322,4175,0.638
GoalBrain_4,1.645,1446.409,9.018,4203,0.638
