Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,3.265,2212.920,30.736,5137,0.285
GoalBrain_4_2,3.097,2251.150,31.225,5204,0.292
GoalBrain_4_2,3.097,2289.842,31.816,5132,0.276
GoalBrain_4_2,3.122,2328.560,31.716,5131,0.269
GoalBrain_4_2,3.147,2366.797,31.246,5127,0.265
GoalBrain_4_2,3.181,2405.249,31.375,5141,0.261
GoalBrain_4_2,3.134,2444.058,31.761,5184,0.257
GoalBrain_4_2,3.126,2482.448,31.469,5132,0.257
GoalBrain_4_2,3.189,2520.995,31.534,5121,0.253
GoalBrain_4_2,3.158,2559.452,31.283,5133,0.252
GoalBrain_4_2,3.125,2597.831,31.378,5131,0.249
GoalBrain_4_2,3.169,2636.313,31.443,5176,0.248
GoalBrain_4_2,3.174,2674.585,31.191,5134,0.245
GoalBrain_4_2,3.191,2712.937,31.239,5124,0.241
GoalBrain_4_2,3.292,2751.576,31.480,5207,0.237
GoalBrain_4_2,3.146,2789.833,31.251,5124,0.238
GoalBrain_4_2,3.120,2828.719,31.826,5200,0.237
GoalBrain_4_2,3.191,2867.640,31.827,5182,0.239
GoalBrain_4_2,3.165,2906.623,31.890,5210,0.241
GoalBrain_4_2,3.103,2944.691,30.962,5151,0.240
GoalBrain_4_2,3.142,2983.163,31.424,5151,0.238
GoalBrain_4_2,3.189,3021.471,31.244,5147,0.240
GoalBrain_4_2,3.126,3060.204,31.662,5200,0.242
GoalBrain_4_2,3.137,3098.339,31.193,5169,0.242
GoalBrain_4_2,3.125,3136.530,31.184,5152,0.242
GoalBrain_4_2,3.195,3175.243,31.724,5185,0.239
GoalBrain_4_2,3.116,3213.786,31.613,5219,0.237
GoalBrain_4_2,3.091,3252.157,31.514,5221,0.239
GoalBrain_4_2,3.283,3291.035,31.408,5122,0.242
GoalBrain_4_2,3.249,3329.304,31.126,5135,0.244
GoalBrain_4_2,3.152,3368.166,31.780,5224,0.247
GoalBrain_4_2,3.162,3406.652,31.470,5171,0.248
GoalBrain_4_2,3.192,3444.658,30.930,5164,0.249
GoalBrain_4_2,3.144,3483.046,31.405,5140,0.251
GoalBrain_4_2,3.200,3521.975,31.792,5201,0.251
GoalBrain_4_2,3.150,3560.635,31.571,5134,0.254
GoalBrain_4_2,3.223,3599.221,31.454,5172,0.255
GoalBrain_4_2,3.169,3636.912,30.702,5127,0.257
