Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
GoalBrain_4_2,1.146,2186.631,8.554,5164,0.373
GoalBrain_4_2,1.230,2196.989,8.126,5142,0.374
GoalBrain_4_2,1.185,2207.910,8.665,5137,0.374
GoalBrain_4_2,1.203,2218.645,8.460,5182,0.375
GoalBrain_4_2,1.151,2229.285,8.469,5179,0.377
GoalBrain_4_2,1.154,2240.063,8.604,5178,0.378
GoalBrain_4_2,1.183,2251.837,9.355,5142,0.378
GoalBrain_4_2,1.218,2262.568,8.454,5126,0.379
GoalBrain_4_2,1.428,2273.875,8.751,5180,0.380
GoalBrain_4_2,1.166,2284.564,8.462,5174,0.380
GoalBrain_4_2,1.199,2295.337,8.515,5154,0.381
GoalBrain_4_2,1.146,2306.001,8.482,5149,0.382
GoalBrain_4_2,1.173,2316.652,8.439,5175,0.382
GoalBrain_4_2,1.083,2327.343,8.540,5159,0.383
GoalBrain_4_2,1.199,2338.302,8.474,5144,0.384
GoalBrain_4_2,1.154,2349.059,8.560,5121,0.385
GoalBrain_4_2,1.106,2359.608,8.426,5176,0.386
GoalBrain_4_2,1.157,2370.159,8.396,5127,0.386
GoalBrain_4_2,1.180,2380.695,8.355,5178,0.386
GoalBrain_4_2,1.175,2391.309,8.414,5124,0.386
GoalBrain_4_2,1.190,2401.795,8.294,5144,0.386
GoalBrain_4_2,1.163,2412.375,8.412,5148,0.386
GoalBrain_4_2,1.178,2423.049,8.479,5153,0.387
GoalBrain_4_2,1.170,2433.606,8.377,5148,0.388
GoalBrain_4_2,1.237,2444.785,8.861,5184,0.388
GoalBrain_4_2,1.260,2455.886,8.746,5134,0.388
GoalBrain_4_2,1.265,2466.743,8.555,5121,0.388
GoalBrain_4_2,1.349,2477.859,8.658,5129,0.389
GoalBrain_4_2,1.205,2489.100,8.930,5135,0.388
GoalBrain_4_2,1.167,2499.738,8.416,5173,0.388
GoalBrain_4_2,1.211,2510.562,8.602,5164,0.388
GoalBrain_4_2,1.145,2521.632,8.822,5128,0.388
GoalBrain_4_2,1.267,2532.543,8.581,5124,0.388
GoalBrain_4_2,1.180,2544.139,9.218,5157,0.389
GoalBrain_4_2,1.247,2555.001,8.576,5137,0.388
GoalBrain_4_2,1.179,2565.858,8.634,5136,0.390
GoalBrain_4_2,1.236,2577.041,8.814,5125,0.390
GoalBrain_4_2,1.224,2588.369,8.960,5129,0.390
GoalBrain_4_2,1.212,2599.653,8.956,5181,0.390
GoalBrain_4_2,1.333,2610.968,8.877,5132,0.390
GoalBrain_4_2,1.167,2621.726,8.556,5169,0.390
GoalBrain_4_2,1.174,2632.448,8.499,5165,0.391
GoalBrain_4_2,1.152,2643.117,8.492,5131,0.390
GoalBrain_4_2,1.232,2653.880,8.475,5174,0.391
GoalBrain_4_2,1.472,2664.892,8.527,5125,0.391
GoalBrain_4_2,1.291,2675.812,8.601,5128,0.391
GoalBrain_4_2,1.193,2686.681,8.630,5187,0.391
GoalBrain_4_2,1.162,2697.557,8.658,5124,0.390
GoalBrain_4_2,1.196,2708.221,8.433,5130,0.390
GoalBrain_4_2,1.202,2719.000,8.519,5122,0.391
GoalBrain_4_2,1.157,2729.812,8.601,5159,0.391
GoalBrain_4_2,1.378,2740.817,8.556,5155,0.391
GoalBrain_4_2,1.243,2751.938,8.550,5141,0.391
GoalBrain_4_2,1.194,2762.719,8.587,5156,0.392
GoalBrain_4_2,1.167,2773.445,8.502,5136,0.391
GoalBrain_4_2,1.215,2784.158,8.431,5122,0.391
GoalBrain_4_2,1.261,2795.231,8.694,5134,0.391
GoalBrain_4_2,1.268,2806.013,8.457,5179,0.391
GoalBrain_4_2,1.339,2818.092,9.497,5145,0.391
GoalBrain_4_2,1.369,2829.758,9.080,5124,0.391
GoalBrain_4_2,1.241,2840.880,8.791,5174,0.391
GoalBrain_4_2,1.351,2851.646,8.380,5149,0.391
GoalBrain_4_2,1.083,2862.217,8.505,5152,0.391
GoalBrain_4_2,1.133,2872.664,8.306,5124,0.392
GoalBrain_4_2,1.141,2883.014,8.188,5125,0.391
GoalBrain_4_2,1.177,2893.803,8.564,5168,0.391
GoalBrain_4_2,1.103,2903.980,8.041,5137,0.391
GoalBrain_4_2,1.127,2914.761,8.596,5163,0.391
GoalBrain_4_2,1.204,2925.161,8.232,5131,0.391
GoalBrain_4_2,1.166,2935.744,8.384,5124,0.391
GoalBrain_4_2,1.185,2946.295,8.382,5141,0.391
GoalBrain_4_2,1.091,2956.840,8.451,5144,0.391
GoalBrain_4_2,1.167,2967.433,8.427,5169,0.391
GoalBrain_4_2,1.251,2978.099,8.438,5161,0.392
GoalBrain_4_2,1.249,2988.914,8.525,5171,0.392
GoalBrain_4_2,1.219,2999.832,8.650,5129,0.390
GoalBrain_4_2,1.315,3010.777,8.589,5123,0.390
GoalBrain_4_2,1.227,3021.765,8.663,5123,0.390
GoalBrain_4_2,1.179,3032.632,8.606,5182,0.391
GoalBrain_4_2,1.182,3043.360,8.481,5129,0.391
GoalBrain_4_2,1.121,3053.877,8.396,5137,0.392
GoalBrain_4_2,1.208,3064.604,8.461,5139,0.391
GoalBrain_4_2,1.185,3075.633,8.769,5162,0.392
GoalBrain_4_2,1.176,3086.076,8.285,5134,0.392
GoalBrain_4_2,1.144,3096.678,8.420,5121,0.392
GoalBrain_4_2,1.208,3107.699,8.713,5136,0.392
GoalBrain_4_2,1.284,3118.692,8.647,5122,0.393
GoalBrain_4_2,1.164,3129.400,8.515,5121,0.393
GoalBrain_4_2,1.118,3140.009,8.478,5176,0.393
GoalBrain_4_2,1.177,3150.552,8.345,5168,0.393
GoalBrain_4_2,1.354,3161.267,8.340,5155,0.393
GoalBrain_4_2,1.178,3172.286,8.565,5204,0.394
GoalBrain_4_2,1.266,3183.221,8.624,5137,0.394
GoalBrain_4_2,1.186,3194.235,8.726,5148,0.393
GoalBrain_4_2,1.250,3204.980,8.444,5173,0.394
GoalBrain_4_2,1.315,3215.871,8.520,5160,0.394
GoalBrain_4_2,1.210,3226.561,8.446,5135,0.393
GoalBrain_4_2,1.213,3237.206,8.419,5139,0.393
GoalBrain_4_2,1.238,3247.864,8.375,5143,0.393
GoalBrain_4_2,1.155,3258.364,8.336,5150,0.393
GoalBrain_4_2,1.168,3269.110,8.554,5129,0.393
GoalBrain_4_2,1.164,3279.735,8.442,5181,0.393
GoalBrain_4_2,1.152,3290.533,8.588,5138,0.393
GoalBrain_4_2,1.398,3302.211,9.124,5131,0.393
GoalBrain_4_2,1.272,3314.251,9.535,5136,0.394
GoalBrain_4_2,1.247,3325.156,8.614,5143,0.394
GoalBrain_4_2,1.175,3335.876,8.488,5126,0.394
GoalBrain_4_2,1.214,3346.505,8.395,5171,0.394
GoalBrain_4_2,1.175,3357.350,8.633,5130,0.394
GoalBrain_4_2,1.139,3367.995,8.485,5178,0.394
GoalBrain_4_2,1.352,3378.928,8.502,5135,0.395
GoalBrain_4_2,1.184,3390.268,9.011,5150,0.395
GoalBrain_4_2,1.377,3401.111,8.476,5175,0.396
GoalBrain_4_2,1.180,3412.765,9.286,5165,0.395
GoalBrain_4_2,1.179,3423.361,8.399,5123,0.395
GoalBrain_4_2,1.077,3433.810,8.354,5154,0.396
GoalBrain_4_2,1.364,3444.767,8.559,5125,0.396
GoalBrain_4_2,1.176,3455.602,8.577,5136,0.395
GoalBrain_4_2,1.236,3466.386,8.508,5173,0.395
GoalBrain_4_2,1.216,3477.223,8.560,5219,0.395
GoalBrain_4_2,1.266,3488.185,8.667,5121,0.396
GoalBrain_4_2,1.259,3498.832,8.354,5125,0.396
GoalBrain_4_2,1.151,3509.499,8.460,5149,0.396
GoalBrain_4_2,1.286,3520.479,8.614,5134,0.396
GoalBrain_4_2,1.108,3531.785,9.055,5185,0.396
GoalBrain_4_2,1.182,3542.302,8.305,5145,0.396
GoalBrain_4_2,1.139,3552.978,8.502,5143,0.397
GoalBrain_4_2,1.318,3564.004,8.668,5123,0.397
GoalBrain_4_2,1.211,3574.777,8.544,5153,0.398
GoalBrain_4_2,1.216,3585.897,8.556,5138,0.398
GoalBrain_4_2,1.178,3597.099,8.943,5176,0.398
GoalBrain_4_2,1.146,3607.700,8.422,5134,0.398
GoalBrain_4_2,1.178,3618.389,8.498,5128,0.398
GoalBrain_4_2,1.158,3629.409,8.780,5184,0.399
GoalBrain_4_2,1.165,3640.019,8.415,5189,0.400
GoalBrain_4_2,1.234,3650.835,8.544,5136,0.400
GoalBrain_4_2,1.295,3662.272,8.994,5123,0.400
GoalBrain_4_2,1.318,3673.786,9.080,5135,0.400
GoalBrain_4_2,1.356,3685.007,8.748,5139,0.400
GoalBrain_4_2,1.126,3696.289,9.015,5175,0.401
GoalBrain_4_2,1.236,3706.905,8.379,5157,0.401
GoalBrain_4_2,1.182,3717.570,8.450,5127,0.401
GoalBrain_4_2,1.138,3728.160,8.428,5140,0.401
GoalBrain_4_2,1.286,3738.728,8.281,5183,0.401
GoalBrain_4_2,1.263,3749.762,8.700,5178,0.401
GoalBrain_4_2,1.246,3760.399,8.384,5131,0.402
GoalBrain_4_2,1.175,3771.446,8.752,5159,0.402
GoalBrain_4_2,1.288,3782.502,8.649,5140,0.402
GoalBrain_4_2,1.182,3793.960,9.121,5149,0.403
GoalBrain_4_2,1.376,3804.839,8.462,5149,0.403
GoalBrain_4_2,1.257,3815.826,8.648,5154,0.402
GoalBrain_4_2,1.299,3826.805,8.605,5127,0.403
GoalBrain_4_2,1.223,3837.315,8.273,5144,0.403
GoalBrain_4_2,1.180,3848.496,8.858,5172,0.404
GoalBrain_4_2,1.221,3859.072,8.295,5134,0.404
GoalBrain_4_2,1.230,3869.907,8.532,5169,0.404
GoalBrain_4_2,1.168,3881.005,8.772,5174,0.405
GoalBrain_4_2,1.147,3891.410,8.253,5147,0.406
GoalBrain_4_2,1.295,3902.677,8.901,5130,0.406
GoalBrain_4_2,1.238,3914.124,9.037,5148,0.406
GoalBrain_4_2,1.159,3924.909,8.586,5151,0.406
GoalBrain_4_2,1.439,3937.353,9.740,5165,0.407
GoalBrain_4_2,1.176,3948.259,8.644,5125,0.407
GoalBrain_4_2,1.241,3958.902,8.383,5131,0.408
GoalBrain_4_2,1.212,3970.011,8.809,5129,0.408
GoalBrain_4_2,1.255,3981.060,8.727,5145,0.409
GoalBrain_4_2,1.145,3992.111,8.822,5167,0.409
GoalBrain_4_2,1.203,4003.318,8.681,5142,0.409
GoalBrain_4_2,1.159,4014.355,8.790,5135,0.409
GoalBrain_4_2,1.281,4025.278,8.514,5173,0.409
GoalBrain_4_2,1.185,4036.505,8.904,5181,0.410
GoalBrain_4_2,1.387,4048.607,9.488,5167,0.410
GoalBrain_4_2,1.265,4059.596,8.682,5138,0.410
GoalBrain_4_2,1.281,4071.183,9.135,5123,0.410
GoalBrain_4_2,1.171,4082.682,9.163,5130,0.410
GoalBrain_4_2,1.176,4094.511,9.417,5179,0.411
GoalBrain_4_2,1.297,4106.356,9.386,5142,0.411
GoalBrain_4_2,1.303,4117.931,9.125,5172,0.412
GoalBrain_4_2,1.244,4129.628,9.273,5158,0.412
GoalBrain_4_2,1.373,4140.728,8.684,5129,0.413
GoalBrain_4_2,1.192,4151.633,8.674,5135,0.413
GoalBrain_4_2,1.151,4162.611,8.739,5132,0.413
GoalBrain_4_2,1.184,4173.277,8.490,5138,0.414
GoalBrain_4_2,1.333,4183.988,8.333,5147,0.413
GoalBrain_4_2,1.213,4194.750,8.496,5176,0.414
GoalBrain_4_2,1.119,4205.392,8.491,5142,0.414
GoalBrain_4_2,1.078,4216.355,8.816,5171,0.415
GoalBrain_4_2,1.136,4227.097,8.512,5169,0.415
GoalBrain_4_2,1.192,4237.708,8.406,5142,0.416
GoalBrain_4_2,1.115,4248.442,8.574,5181,0.416
GoalBrain_4_2,1.142,4259.700,8.932,5124,0.417
GoalBrain_4_2,1.250,4270.507,8.507,5135,0.417
GoalBrain_4_2,1.225,4281.390,8.605,5232,0.417
GoalBrain_4_2,1.212,4292.351,8.692,5151,0.417
GoalBrain_4_2,1.192,4303.028,8.436,5124,0.417
GoalBrain_4_2,1.230,4313.896,8.568,5165,0.417
GoalBrain_4_2,1.196,4325.156,8.934,5181,0.418
GoalBrain_4_2,1.255,4336.152,8.642,5146,0.418
GoalBrain_4_2,1.261,4347.225,8.728,5173,0.417
GoalBrain_4_2,1.300,4358.349,8.717,5144,0.417
GoalBrain_4_2,1.392,4369.724,8.883,5131,0.417
GoalBrain_4_2,1.159,4380.568,8.632,5125,0.417
GoalBrain_4_2,1.213,4391.327,8.493,5172,0.417
GoalBrain_4_2,1.204,4402.368,8.770,5147,0.417
GoalBrain_4_2,1.222,4413.250,8.650,5139,0.417
GoalBrain_4_2,1.235,4424.343,8.778,5145,0.418
GoalBrain_4_2,1.183,4435.503,8.548,5131,0.418
GoalBrain_4_2,1.359,4446.669,8.713,5123,0.418
GoalBrain_4_2,1.219,4457.596,8.633,5145,0.418
GoalBrain_4_2,1.150,4468.277,8.520,5146,0.418
GoalBrain_4_2,1.376,4479.265,8.545,5143,0.418
GoalBrain_4_2,1.182,4490.261,8.700,5126,0.418
GoalBrain_4_2,1.243,4501.028,8.478,5155,0.418
GoalBrain_4_2,1.165,4511.672,8.430,5144,0.419
GoalBrain_4_2,1.161,4522.277,8.392,5123,0.419
GoalBrain_4_2,1.286,4533.909,9.161,5134,0.419
GoalBrain_4_2,1.533,4545.259,8.764,5139,0.419
GoalBrain_4_2,1.123,4556.722,9.167,5140,0.419
GoalBrain_4_2,1.172,4567.768,8.808,5141,0.420
GoalBrain_4_2,1.267,4578.444,8.385,5184,0.420
GoalBrain_4_2,1.296,4589.772,8.912,5153,0.420
GoalBrain_4_2,1.193,4600.689,8.638,5182,0.421
GoalBrain_4_2,1.192,4611.431,8.510,5125,0.421
GoalBrain_4_2,1.194,4622.453,8.739,5137,0.422
GoalBrain_4_2,1.264,4633.331,8.563,5184,0.422
GoalBrain_4_2,1.166,4644.065,8.500,5147,0.423
GoalBrain_4_2,1.103,4655.258,8.969,5160,0.422
GoalBrain_4_2,1.166,4665.720,8.306,5155,0.423
GoalBrain_4_2,1.268,4676.662,8.636,5180,0.423
GoalBrain_4_2,1.158,4688.054,9.074,5152,0.423
GoalBrain_4_2,1.256,4698.973,8.610,5145,0.423
GoalBrain_4_2,1.332,4710.525,9.109,5127,0.424
GoalBrain_4_2,1.245,4721.883,8.984,5158,0.424
